filename,n_sequences,alignment_length,best_model,log_likelihood,aic_score,bic_score,method,freq_A,freq_R,freq_N,freq_D,freq_C,freq_Q,freq_E,freq_G,freq_H,freq_I,freq_L,freq_K,freq_M,freq_F,freq_P,freq_S,freq_T,freq_W,freq_Y,freq_V,gamma_shape,prop_invariant,insertion_rate,deletion_rate,insertion_events,deletion_events,mean_insertion_length,mean_deletion_length,total_gaps,indel_to_substitution_ratio,rf_length_distance
79057_NT_AL_AA.fasta,163,241,LG+G4,-3823.638,8295.2759,9424.3501,ModelTest-NG,0.0791,0.0559,0.042,0.0531,0.0129,0.0408,0.0716,0.0573,0.0224,0.0622,0.0991,0.0646,0.023,0.0423,0.044,0.0612,0.0533,0.0121,0.0342,0.0691,0.458,0.0,0.0065066313672581,0.0585596823053229,8,10,1.5514415781487103,1.939301972685888,2556,9.433418408791946e-05,312
51209_NT_AL_AA.fasta,186,201,LG+I+G4,-1146.8864,3035.7729,4261.299,ModelTest-NG,0.0791,0.0559,0.042,0.0531,0.0129,0.0408,0.0716,0.0573,0.0224,0.0622,0.0991,0.0646,0.023,0.0423,0.044,0.0612,0.0533,0.0121,0.0342,0.0691,0.6413,0.7404,0.0001069919221098,0.0009629272989889,0,1,32.0,40.0,40,2.249313959242431e-05,356
401613_NT_AL_AA.fasta,106,91,LG+G4,-1197.3066,2814.6132,3341.8937,ModelTest-NG,0.0791,0.0559,0.042,0.0531,0.0129,0.0408,0.0716,0.0573,0.0224,0.0622,0.0991,0.0646,0.023,0.0423,0.044,0.0612,0.0533,0.0121,0.0342,0.0691,0.95,0.0,0.0013166079203815,0.0118494712834335,1,1,1.0,1.0,127,5.323821439028935e-05,198
3750_NT_AL_AA.fasta,180,665,LG+I+G4+F,-8356.8484,17469.6968,19170.6163,ModelTest-NG,0.0905,0.0806,0.0295,0.0416,0.028,0.0332,0.0544,0.0651,0.018,0.0426,0.1002,0.0297,0.0154,0.0609,0.059,0.0937,0.0605,0.0078,0.0266,0.0627,0.5633,0.4787,0.0036065162907268,0.0324586466165413,12,14,1.5974098057354302,1.996762257169288,4317,6.275706258327379e-05,346
84295_NT_AL_AA.fasta,185,369,LG+I+G4,-2607.0246,5952.0491,7395.1331,ModelTest-NG,0.0791,0.0559,0.042,0.0531,0.0129,0.0408,0.0716,0.0573,0.0224,0.0622,0.0991,0.0646,0.023,0.0423,0.044,0.0612,0.0533,0.0121,0.0342,0.0691,0.6197,0.6181,0.0014868527063649,0.0133816743572841,2,8,1.311793214862682,1.6397415185783522,1015,9.66052901056862e-05,354
2833_NT_AL_AA.fasta,180,376,LG+I+G4+F,-13278.7786,27313.5571,28798.9418,ModelTest-NG,0.0998,0.0703,0.0285,0.0387,0.0382,0.0342,0.0281,0.062,0.0192,0.0215,0.1637,0.0096,0.0181,0.0515,0.0473,0.0822,0.0437,0.0337,0.0343,0.0754,0.7207,0.1283,0.0042154255319148,0.037938829787234,6,12,1.846601941747573,2.308252427184466,2853,2.085227898032356e-05,348
2742_NT_AL_AA.fasta,177,455,LG+I+G4,-3434.1213,7574.2425,9028.7075,ModelTest-NG,0.0791,0.0559,0.042,0.0531,0.0129,0.0408,0.0716,0.0573,0.0224,0.0622,0.0991,0.0646,0.023,0.0423,0.044,0.0612,0.0533,0.0121,0.0342,0.0691,0.4406,0.7474,0.00192587073943,0.0173328366548705,3,6,2.35893536121673,2.9486692015209126,1551,8.230979578025113e-05,340
3423_NT_AL_AA.fasta,178,610,LG+I+G4,-16260.2458,33168.0493,34797.2695,ModelTest-NG,0.0791,0.0559,0.042,0.0531,0.0129,0.0408,0.0716,0.0573,0.0224,0.0622,0.0991,0.0646,0.023,0.0423,0.044,0.0612,0.0533,0.0121,0.0342,0.0691,0.8583,0.3354,0.0156649475041444,0.1409845275372997,3,4,20.74268292682927,25.928353658536587,17009,7.217730044523083e-06,342
57477_NT_AL_AA.fasta,178,1674,LG+I+G4+F,-63284.0859,127316.1717,129344.363,ModelTest-NG,0.0636,0.0572,0.0344,0.0371,0.0258,0.067,0.0914,0.0662,0.0373,0.0243,0.0896,0.0564,0.0154,0.0263,0.0806,0.1225,0.042,0.0108,0.0194,0.0326,1.1906,0.124,0.013345213644235,0.1201069227981152,42,58,3.985467301428214,4.981834126785267,39765,2.66798927788469e-05,342
2491_NT_AL_AA.fasta,178,760,LG+I+G4,-31270.1156,63250.2312,64895.0593,ModelTest-NG,0.0791,0.0559,0.042,0.0531,0.0129,0.0408,0.0716,0.0573,0.0224,0.0622,0.0991,0.0646,0.023,0.0423,0.044,0.0612,0.0533,0.0121,0.0342,0.0691,1.0971,0.0425,0.0067304849201655,0.0605743642814902,10,14,3.0024732069249795,3.753091508656224,9105,1.13707915634412e-05,340
9459_NT_AL_AA.fasta,183,787,LG+I+G4,-14157.181,29044.362,30748.2653,ModelTest-NG,0.0791,0.0559,0.042,0.0531,0.0129,0.0408,0.0716,0.0573,0.0224,0.0622,0.0991,0.0646,0.023,0.0423,0.044,0.0612,0.0533,0.0121,0.0342,0.0691,0.7484,0.3416,0.0033071565952187,0.0297644093569687,10,13,2.0246546227417643,2.5308182784272053,4763,2.452490984429881e-05,352
8266_NT_AL_AA.fasta,170,162,LG+G4,-3387.0632,7449.7064,8493.7339,ModelTest-NG,0.0791,0.0559,0.042,0.0531,0.0129,0.0408,0.0716,0.0573,0.0224,0.0622,0.0991,0.0646,0.023,0.0423,0.044,0.0612,0.0533,0.0121,0.0342,0.0691,0.4815,0.1742,0.0047167755991285,0.0424509803921568,2,5,2.7712000000000003,3.464,1299,2.683082017984316e-05,328
51114_NT_AL_AA.fasta,185,418,LG+I+G4,-3123.5782,6969.4266,8474.2491,ModelTest-NG,0.0791,0.0559,0.042,0.0531,0.0129,0.0408,0.0716,0.0573,0.0224,0.0622,0.0991,0.0646,0.023,0.0423,0.044,0.0612,0.0533,0.0121,0.0342,0.0691,0.6653,0.6237,0.0135238587870166,0.1217147290831501,2,4,20.50588235294118,25.63235294117647,10458,4.1362765238732097e-05,356
6322_NT_AL_AA.fasta,150,373,LG+I+G4,-18275.9889,37149.9779,38322.5298,ModelTest-NG,0.0791,0.0559,0.042,0.0531,0.0129,0.0408,0.0716,0.0573,0.0224,0.0622,0.0991,0.0646,0.023,0.0423,0.044,0.0612,0.0533,0.0121,0.0342,0.0691,2.0207,0.0368,0.0311831992850759,0.2806487935656837,16,17,6.762403100775194,8.453003875968992,17447,3.953743596133479e-05,290
23597_NT_AL_AA.fasta,181,463,LG+I+G4,-14277.2097,29276.4194,30770.1389,ModelTest-NG,0.0791,0.0559,0.042,0.0531,0.0129,0.0408,0.0716,0.0573,0.0224,0.0622,0.0991,0.0646,0.023,0.0423,0.044,0.0612,0.0533,0.0121,0.0342,0.0691,0.8064,0.186,0.0072121523095831,0.0649093707862487,6,7,4.383680870353581,5.479601087941976,6044,1.4167686558461868e-05,346
139285_NT_AL_AA.fasta,184,1277,LG+I+G4,-46819.5417,94373.0834,96263.966,ModelTest-NG,0.0791,0.0559,0.042,0.0531,0.0129,0.0408,0.0716,0.0573,0.0224,0.0622,0.0991,0.0646,0.023,0.0423,0.044,0.0612,0.0533,0.0121,0.0342,0.0691,1.0,0.0978,0.0146011371761261,0.131410234585135,30,46,4.840634920634921,6.050793650793651,34308,2.470285873832749e-05,354
139599_NT_AL_AA.fasta,148,528,LG+G4,-11368.7839,23325.5679,24580.6822,ModelTest-NG,0.0791,0.0559,0.042,0.0531,0.0129,0.0408,0.0716,0.0573,0.0224,0.0622,0.0991,0.0646,0.023,0.0423,0.044,0.0612,0.0533,0.0121,0.0342,0.0691,1.05,0.0,0.0026463963963963,0.0238175675675675,1,9,3.453862212943633,4.317327766179541,2068,1.646266678739289e-05,284
55190_NT_AL_AA.fasta,61,165,LG+I+G4,-1089.4908,2420.9815,2796.8009,ModelTest-NG,0.0791,0.0559,0.042,0.0531,0.0129,0.0408,0.0716,0.0573,0.0224,0.0622,0.0991,0.0646,0.023,0.0423,0.044,0.0612,0.0533,0.0121,0.0342,0.0691,0.7996,0.6791,0.0010730253353204,0.0096572280178837,1,2,1.4400000000000002,1.8,108,0.0002126453076268,114
1964_NT_AL_AA.fasta,175,144,LG+I,-521.7747,1739.5495,2773.0445,ModelTest-NG,0.0791,0.0559,0.042,0.0531,0.0129,0.0408,0.0716,0.0573,0.0224,0.0622,0.0991,0.0646,0.023,0.0423,0.044,0.0612,0.0533,0.0121,0.0342,0.0691,0.0218,0.8508,0.0005,0.0045,0,2,8.4,10.5,126,0.0007280669821623,336
84548_NT_AL_AA.fasta,154,357,LG+I+G4,-1974.338,4534.8852,5753.1409,ModelTest-NG,0.0791,0.0559,0.042,0.0531,0.0129,0.0408,0.0716,0.0573,0.0224,0.0622,0.0991,0.0646,0.023,0.0423,0.044,0.0612,0.0533,0.0121,0.0342,0.0691,0.7975,0.6533,0.0056531703590527,0.0508785332314744,4,5,4.049511400651466,5.061889250814332,3108,0.000191485287547,294
63904_NT_AL_AA.fasta,130,191,LG+G4,-7121.8641,14758.613,15598.8147,ModelTest-NG,0.0791,0.0559,0.042,0.0531,0.0129,0.0408,0.0716,0.0573,0.0224,0.0622,0.0991,0.0646,0.023,0.0423,0.044,0.0612,0.0533,0.0121,0.0342,0.0691,0.8848,0.0665,0.0040877970197341,0.0367901731776077,3,7,2.1201044386422976,2.650130548302872,1015,2.8476155491199445e-05,250
2925_NT_AL_AA.fasta,185,387,LG+I+G4,-6656.7211,14051.4422,15512.101,ModelTest-NG,0.0791,0.0559,0.042,0.0531,0.0129,0.0408,0.0716,0.0573,0.0224,0.0622,0.0991,0.0646,0.023,0.0423,0.044,0.0612,0.0533,0.0121,0.0342,0.0691,0.5319,0.3525,0.0024373210419722,0.0219358893777498,3,4,2.3501683501683504,2.9377104377104377,1745,1.5338868473585373e-05,358
5207_NT_AL_AA.fasta,172,475,LG+I+G4,-5769.2514,12215.1338,13652.5198,ModelTest-NG,0.0791,0.0559,0.042,0.0531,0.0129,0.0408,0.0716,0.0573,0.0224,0.0622,0.0991,0.0646,0.023,0.0423,0.044,0.0612,0.0533,0.0121,0.0342,0.0691,0.5058,0.4743,0.0048886168910648,0.0439975520195838,7,8,2.7146983857264235,3.393372982158029,3994,6.1323608771729e-05,330
2273_NT_AL_AA.fasta,184,338,LG+G4,-4202.3197,9136.6393,10535.8741,ModelTest-NG,0.0791,0.0559,0.042,0.0531,0.0129,0.0408,0.0716,0.0573,0.0224,0.0622,0.0991,0.0646,0.023,0.0423,0.044,0.0612,0.0533,0.0121,0.0342,0.0691,0.2639,0.0,0.0039763956779006,0.0357875611011062,2,6,4.755769230769231,5.944711538461538,2473,3.258270917081078e-05,352
9367_NT_AL_AA.fasta,183,201,LG+I+G4,-2437.221,5604.442,6810.1483,ModelTest-NG,0.0791,0.0559,0.042,0.0531,0.0129,0.0408,0.0716,0.0573,0.0224,0.0622,0.0991,0.0646,0.023,0.0423,0.044,0.0612,0.0533,0.0121,0.0342,0.0691,0.5732,0.2759,7.612212163227579e-05,0.0006850990946904,0,2,7.466666666666668,9.333333333333334,28,1.7197791803532427e-05,352
546_NT_AL_AA.fasta,176,2540,LG+I+G4,-57751.4667,116204.9334,118254.7451,ModelTest-NG,0.0791,0.0559,0.042,0.0531,0.0129,0.0408,0.0716,0.0573,0.0224,0.0622,0.0991,0.0646,0.023,0.0423,0.044,0.0612,0.0533,0.0121,0.0342,0.0691,0.95,0.4185,0.0054710987831066,0.0492398890479599,47,48,2.248494598942772,2.8106182486784648,24458,2.8437094303690805e-05,338
79983_NT_AL_AA.fasta,174,606,LG+I+G4,-17006.2798,34705.1341,36235.7469,ModelTest-NG,0.0791,0.0559,0.042,0.0531,0.0129,0.0408,0.0716,0.0573,0.0224,0.0622,0.0991,0.0646,0.023,0.0423,0.044,0.0612,0.0533,0.0121,0.0342,0.0691,1.0,0.1079,0.005395280907401,0.0485575281666097,11,13,2.2071774975751697,2.758971871968962,5689,2.4986751815964245e-05,334
1968_NT_AL_AA.fasta,177,475,LG+I+G4,-2353.3355,5412.2268,6882.3211,ModelTest-NG,0.0791,0.0559,0.042,0.0531,0.0129,0.0408,0.0716,0.0573,0.0224,0.0622,0.0991,0.0646,0.023,0.0423,0.044,0.0612,0.0533,0.0121,0.0342,0.0691,0.8969,0.5059,0.0023919119833482,0.0215272078501338,1,2,7.809708737864078,9.762135922330096,2011,5.853772756541591e-05,340
340596_NT_AL_AA.fasta,177,221,LG+G4,-3090.3717,6884.2757,8080.8967,ModelTest-NG,0.0791,0.0559,0.042,0.0531,0.0129,0.0408,0.0716,0.0573,0.0224,0.0622,0.0991,0.0646,0.023,0.0423,0.044,0.0612,0.0533,0.0121,0.0342,0.0691,0.4546,0.2192,0.0018917606155891,0.0170258455403021,0,5,3.035897435897436,3.7948717948717943,740,3.12293105817396e-05,344
5475_NT_AL_AA.fasta,178,646,LG+I+G4,-30139.6621,60953.7237,62576.4581,ModelTest-NG,0.0791,0.0559,0.042,0.0531,0.0129,0.0408,0.0716,0.0573,0.0224,0.0622,0.0991,0.0646,0.023,0.0423,0.044,0.0612,0.0533,0.0121,0.0342,0.0691,1.1084,0.1899,0.0059536647302327,0.0535829825720944,5,8,5.471328671328672,6.839160839160839,6846,6.595412535444001e-06,342
158835_NT_AL_AA.fasta,156,338,LG+G4,-15545.5313,31678.3401,32896.2069,ModelTest-NG,0.0791,0.0559,0.042,0.0531,0.0129,0.0408,0.0716,0.0573,0.0224,0.0622,0.0991,0.0646,0.023,0.0423,0.044,0.0612,0.0533,0.0121,0.0342,0.0691,0.95,0.0405,0.0029775451373084,0.026797906235776,4,10,1.8497790868924888,2.312223858615611,1570,1.6906211583653142e-05,302
5009_NT_AL_AA.fasta,178,357,LG+I+G4,-6563.2398,13836.4796,15213.0758,ModelTest-NG,0.0791,0.0559,0.042,0.0531,0.0129,0.0408,0.0716,0.0573,0.0224,0.0622,0.0991,0.0646,0.023,0.0423,0.044,0.0612,0.0533,0.0121,0.0342,0.0691,0.7045,0.3868,0.0036839454883076,0.0331555093947691,2,3,5.145054945054945,6.431318681318682,2341,1.495143773025214e-05,342
139221_NT_AL_AA.fasta,173,765,LG+I+G4,-34265.7706,69221.5412,70822.2983,ModelTest-NG,0.0791,0.0559,0.042,0.0531,0.0129,0.0408,0.0716,0.0573,0.0224,0.0622,0.0991,0.0646,0.023,0.0423,0.044,0.0612,0.0533,0.0121,0.0342,0.0691,1.3538,0.1459,0.0110771090709887,0.0996939816388983,24,35,2.7804646752015176,3.4755808440018967,14660,2.6590314905944648e-05,334
9468_NT_AL_AA.fasta,181,375,LG+I+G4,-2380.748,5483.4959,6901.1162,ModelTest-NG,0.0791,0.0559,0.042,0.0531,0.0129,0.0408,0.0716,0.0573,0.0224,0.0622,0.0991,0.0646,0.023,0.0423,0.044,0.0612,0.0533,0.0121,0.0342,0.0691,0.5576,0.6638,0.0043933701657458,0.0395403314917127,2,5,6.5900552486187856,8.237569060773481,2982,6.88481701139929e-05,348
90167_NT_AL_AA.fasta,185,706,LG+I+G4,-21158.8525,43055.7049,44738.203,ModelTest-NG,0.0791,0.0559,0.042,0.0531,0.0129,0.0408,0.0716,0.0573,0.0224,0.0622,0.0991,0.0646,0.023,0.0423,0.044,0.0612,0.0533,0.0121,0.0342,0.0691,0.95,0.1767,0.00449735854835,0.0404762269351504,12,22,2.1457534246575345,2.682191780821918,5874,2.657715896424121e-05,356
2332_NT_AL_AA.fasta,180,638,LG+I+G4,-5673.6828,12065.3655,13665.9089,ModelTest-NG,0.0791,0.0559,0.042,0.0531,0.0129,0.0408,0.0716,0.0573,0.0224,0.0622,0.0991,0.0646,0.023,0.0423,0.044,0.0612,0.0533,0.0121,0.0342,0.0691,0.7226,0.5629,0.0036224312086381,0.0326018808777429,4,8,4.129032258064516,5.161290322580645,4160,4.131989518519921e-05,346
254158_NT_AL_AA.fasta,165,274,LG+I+G4+F,-13693.142,28082.2841,29339.6527,ModelTest-NG,0.0501,0.0604,0.0285,0.0406,0.0178,0.0566,0.0653,0.0381,0.0322,0.0695,0.0792,0.1146,0.0447,0.0466,0.0398,0.0714,0.0395,0.0043,0.0456,0.0551,1.4428,0.0582,0.0106171201061712,0.0955540809555408,6,7,3.7647058823529416,4.705882352941177,4800,1.5332503019323672e-05,316
6567_NT_AL_AA.fasta,178,576,LG+G4,-7675.2089,16055.3303,17600.4799,ModelTest-NG,0.0791,0.0559,0.042,0.0531,0.0129,0.0408,0.0716,0.0573,0.0224,0.0622,0.0991,0.0646,0.023,0.0423,0.044,0.0612,0.0533,0.0121,0.0342,0.0691,0.3514,0.1826,0.0110711220349563,0.0996400983146067,7,8,8.043224092116919,10.054030115146148,11351,2.699852048107764e-05,342
92002_NT_AL_AA.fasta,174,243,LG+G4,-4943.5085,10527.725,11787.6162,ModelTest-NG,0.0791,0.0559,0.042,0.0531,0.0129,0.0408,0.0716,0.0573,0.0224,0.0622,0.0991,0.0646,0.023,0.0423,0.044,0.0612,0.0533,0.0121,0.0342,0.0691,0.682,0.0,0.0084291187739463,0.0758620689655172,6,7,2.7843750000000003,3.48046875,3564,4.3311966096725615e-05,334
3028_NT_AL_AA.fasta,185,267,LG+I+G4,-6629.7777,13997.5554,15321.2502,ModelTest-NG,0.0791,0.0559,0.042,0.0531,0.0129,0.0408,0.0716,0.0573,0.0224,0.0622,0.0991,0.0646,0.023,0.0423,0.044,0.0612,0.0533,0.0121,0.0342,0.0691,0.6473,0.207,0.003917400546614,0.0352566049195262,2,6,2.915254237288136,3.6440677966101696,1935,1.9344885454097006e-05,352
79576_NT_AL_AA.fasta,163,456,LG+G4,-8257.5714,17109.3733,18498.8305,ModelTest-NG,0.0791,0.0559,0.042,0.0531,0.0129,0.0408,0.0716,0.0573,0.0224,0.0622,0.0991,0.0646,0.023,0.0423,0.044,0.0612,0.0533,0.0121,0.0342,0.0691,0.4155,0.0,0.0119483909159401,0.1075355182434614,17,21,2.614942951785057,3.2686786897313214,8881,9.618694692505518e-05,314
9075_NT_AL_AA.fasta,185,233,LG+G4,-4203.8366,9130.2771,10413.6553,ModelTest-NG,0.0791,0.0559,0.042,0.0531,0.0129,0.0408,0.0716,0.0573,0.0224,0.0622,0.0991,0.0646,0.023,0.0423,0.044,0.0612,0.0533,0.0121,0.0342,0.0691,0.3943,0.2766,0.0016425008699686,0.0147825078297181,3,5,1.0114285714285711,1.2642857142857142,708,2.5415221175962283e-05,354
28985_NT_AL_AA.fasta,175,180,LG+G4,-1599.312,3894.6239,5005.7729,ModelTest-NG,0.0791,0.0559,0.042,0.0531,0.0129,0.0408,0.0716,0.0573,0.0224,0.0622,0.0991,0.0646,0.023,0.0423,0.044,0.0612,0.0533,0.0121,0.0342,0.0691,0.7386,0.0,0.0030761904761904,0.0276857142857142,1,3,4.167741935483871,5.209677419354839,969,7.640878701050621e-05,336
6594_NT_AL_AA.fasta,185,1086,LG+I+G4,-11783.9656,24305.9313,26147.3359,ModelTest-NG,0.0791,0.0559,0.042,0.0531,0.0129,0.0408,0.0716,0.0573,0.0224,0.0622,0.0991,0.0646,0.023,0.0423,0.044,0.0612,0.0533,0.0121,0.0342,0.0691,0.6122,0.4562,0.0038858195211786,0.0349723756906077,9,11,3.530582249858677,4.413227812323346,7807,3.426083113350247e-05,356
64102_NT_AL_AA.fasta,183,321,LG+G4,-4362.6353,9453.2705,10826.0751,ModelTest-NG,0.0791,0.0559,0.042,0.0531,0.0129,0.0408,0.0716,0.0573,0.0224,0.0622,0.0991,0.0646,0.023,0.0423,0.044,0.0612,0.0533,0.0121,0.0342,0.0691,0.5288,0.0,0.0026556355650886,0.0239007200857974,3,6,1.7454545454545454,2.1818181818181817,1560,3.208967995892521e-05,352
4983_NT_AL_AA.fasta,166,815,LG+I+G4,-13551.5654,27765.1308,29321.8861,ModelTest-NG,0.0791,0.0559,0.042,0.0531,0.0129,0.0408,0.0716,0.0573,0.0224,0.0622,0.0991,0.0646,0.023,0.0423,0.044,0.0612,0.0533,0.0121,0.0342,0.0691,0.6077,0.314,0.0085882179022839,0.0772939611205558,14,15,4.196478555304741,5.245598194130926,11619,4.483126439624654e-05,320
56156_NT_AL_AA.fasta,105,336,LG+I+G4,-12817.5488,26053.0976,26850.8738,ModelTest-NG,0.0791,0.0559,0.042,0.0531,0.0129,0.0408,0.0716,0.0573,0.0224,0.0622,0.0991,0.0646,0.023,0.0423,0.044,0.0612,0.0533,0.0121,0.0342,0.0691,2.1301,0.0275,0.0267743764172335,0.240969387755102,14,19,6.611373578302713,8.26421697287839,9446,8.723004943036134e-05,200
116442_NT_AL_AA.fasta,171,213,LG+I,-825.0653,2330.1305,3472.9698,ModelTest-NG,0.0791,0.0559,0.042,0.0531,0.0129,0.0408,0.0716,0.0573,0.0224,0.0622,0.0991,0.0646,0.023,0.0423,0.044,0.0612,0.0533,0.0121,0.0342,0.0691,0.0218,0.8503,0.0001949317738791,0.0017543859649122,0,1,56.8,71.0,71,4.3950248318903e-05,332
115201_NT_AL_AA.fasta,184,399,LG+I+G4,-6427.8663,13589.7325,15053.6814,ModelTest-NG,0.0791,0.0559,0.042,0.0531,0.0129,0.0408,0.0716,0.0573,0.0224,0.0622,0.0991,0.0646,0.023,0.0423,0.044,0.0612,0.0533,0.0121,0.0342,0.0691,0.4947,0.3811,0.0039596273291925,0.0356366459627329,4,5,2.917942283563363,3.6474278544542034,2907,2.362880719155874e-05,354
10857_NT_AL_AA.fasta,179,199,LG+G4,-2975.392,6661.3788,7835.2005,ModelTest-NG,0.0791,0.0559,0.042,0.0531,0.0129,0.0408,0.0716,0.0573,0.0224,0.0622,0.0991,0.0646,0.023,0.0423,0.044,0.0612,0.0533,0.0121,0.0342,0.0691,0.3053,0.3216,0.0045506863928581,0.0409561775357233,3,4,1.6776196636481242,2.097024579560155,1621,4.2671998634496045e-05,344
9767_NT_AL_AA.fasta,178,937,LG+I+G4+F,-26956.0528,54660.1056,56471.2692,ModelTest-NG,0.0469,0.0593,0.0395,0.0479,0.0366,0.0413,0.0885,0.0454,0.0348,0.0399,0.0821,0.0762,0.0285,0.0264,0.0642,0.1089,0.0432,0.0142,0.0257,0.0507,1.1916,0.2111,0.0136768074058973,0.1230912666530764,21,26,4.932108108108109,6.165135135135135,22811,2.4357228292527204e-05,342
4068_NT_AL_AA.fasta,183,131,LG+I+G4,-2124.2718,4978.5437,6027.9907,ModelTest-NG,0.0791,0.0559,0.042,0.0531,0.0129,0.0408,0.0716,0.0573,0.0224,0.0622,0.0991,0.0646,0.023,0.0423,0.044,0.0612,0.0533,0.0121,0.0342,0.0691,0.5927,0.2962,0.0043173570266549,0.0388562132398948,3,4,1.4153846153846157,1.7692307692307692,1035,5.450312614359238e-05,352
1527_NT_AL_AA.fasta,164,424,LG+I+G4,-26569.6975,53770.0578,55117.6578,ModelTest-NG,0.0791,0.0559,0.042,0.0531,0.0129,0.0408,0.0716,0.0573,0.0224,0.0622,0.0991,0.0646,0.023,0.0423,0.044,0.0612,0.0533,0.0121,0.0342,0.0691,2.5976,0.022,0.0114875747814081,0.1033881730326737,9,10,4.201446416831032,5.25180802103879,7988,1.2237379397405677e-05,314
6303_NT_AL_AA.fasta,182,176,LG+I+G4,-1674.304,4074.6079,5225.4936,ModelTest-NG,0.0791,0.0559,0.042,0.0531,0.0129,0.0408,0.0716,0.0573,0.0224,0.0622,0.0991,0.0646,0.023,0.0423,0.044,0.0612,0.0533,0.0121,0.0342,0.0691,0.5364,0.5468,0.0044080919080919,0.0396728271728271,3,3,2.1074626865671644,2.6343283582089554,1412,5.5119195259749205e-05,348
186_NT_AL_AA.fasta,179,364,LG+G4,-6810.4683,14332.9366,15720.3234,ModelTest-NG,0.0791,0.0559,0.042,0.0531,0.0129,0.0408,0.0716,0.0573,0.0224,0.0622,0.0991,0.0646,0.023,0.0423,0.044,0.0612,0.0533,0.0121,0.0342,0.0691,0.5311,0.0,0.00126619190865,0.01139572717785,2,10,2.171052631578948,2.713815789473684,825,2.463231143452424e-05,346
79979_NT_AL_AA.fasta,143,499,LG+G4+F,-19606.8661,39819.7323,41096.1519,ModelTest-NG,0.055,0.0514,0.0401,0.0272,0.0348,0.0572,0.0594,0.0678,0.0334,0.0532,0.1124,0.0566,0.0114,0.0469,0.0601,0.0656,0.0533,0.0126,0.0284,0.073,1.5921,0.0,0.0121221463906834,0.1090993175161511,11,13,3.9475185396463206,4.9343981745579,8650,3.1311767353568564e-05,278
57187_NT_AL_AA.fasta,177,1641,LG+I+G4,-15351.7691,31409.5383,33316.8188,ModelTest-NG,0.0791,0.0559,0.042,0.0531,0.0129,0.0408,0.0716,0.0573,0.0224,0.0622,0.0991,0.0646,0.023,0.0423,0.044,0.0612,0.0533,0.0121,0.0342,0.0691,0.7439,0.5057,0.0027456731977538,0.0247110587797849,21,24,1.7067950775815943,2.133493846976993,7975,5.659088936984159e-05,338
6872_NT_AL_AA.fasta,173,1960,LG+I+G4,-19587.8681,39860.5905,41791.0776,ModelTest-NG,0.0791,0.0559,0.042,0.0531,0.0129,0.0408,0.0716,0.0573,0.0224,0.0622,0.0991,0.0646,0.023,0.0423,0.044,0.0612,0.0533,0.0121,0.0342,0.0691,0.5647,0.5452,0.0060885336793677,0.0547968031143093,17,20,5.385066840560809,6.73133355070101,20645,4.695657912437402e-05,332
30011_NT_AL_AA.fasta,182,702,LG+I+G4,-9708.9044,20092.2436,21796.8865,ModelTest-NG,0.0791,0.0559,0.042,0.0531,0.0129,0.0408,0.0716,0.0573,0.0224,0.0622,0.0991,0.0646,0.023,0.0423,0.044,0.0612,0.0533,0.0121,0.0342,0.0691,0.5367,0.337,0.006836041451426,0.0615243730628346,9,10,4.221873111782478,5.277341389728097,8734,3.211770632245501e-05,350
7411_NT_AL_AA.fasta,177,198,LG+I+G4,-2824.9397,6355.8794,7516.6377,ModelTest-NG,0.0791,0.0559,0.042,0.0531,0.0129,0.0408,0.0716,0.0573,0.0224,0.0622,0.0991,0.0646,0.023,0.0423,0.044,0.0612,0.0533,0.0121,0.0342,0.0691,0.3823,0.4019,0.0038235461964275,0.0344119157678479,1,2,4.764444444444445,5.955555555555556,1340,2.3155652294725142e-05,336
389840_NT_AL_AA.fasta,167,1315,LG+G4,-44844.0409,90350.3517,92072.3704,ModelTest-NG,0.0791,0.0559,0.042,0.0531,0.0129,0.0408,0.0716,0.0573,0.0224,0.0622,0.0991,0.0646,0.023,0.0423,0.044,0.0612,0.0533,0.0121,0.0342,0.0691,0.95,0.0233,0.0115889893217367,0.1043009038956307,20,21,5.925494761350407,7.406868451688009,25450,1.832508704416346e-05,320
347454_NT_AL_AA.fasta,167,355,LG+I+G4+F,-14550.0851,29804.1702,31167.1556,ModelTest-NG,0.1315,0.101,0.0219,0.0364,0.0115,0.0325,0.0688,0.1092,0.041,0.0174,0.1243,0.0162,0.0138,0.02,0.0669,0.0785,0.0382,0.0194,0.014,0.0375,1.193,0.1197,0.0188867335751033,0.1699806021759298,16,18,3.525226288862653,4.406532861078316,11197,4.058867910112789e-05,322
51284_NT_AL_AA.fasta,187,1054,LG+I+G4,-39938.8095,80623.6189,82473.8286,ModelTest-NG,0.0791,0.0559,0.042,0.0531,0.0129,0.0408,0.0716,0.0573,0.0224,0.0622,0.0991,0.0646,0.023,0.0423,0.044,0.0612,0.0533,0.0121,0.0342,0.0691,0.9025,0.2789,0.0014870774944443,0.0133836974499994,4,5,2.625755879059351,3.2821948488241883,2931,3.0108843469140943e-06,358
